215.45357,139.8413074,261.3246996
166.1419755,146.6686268,250.2848703
102.7104884,131.646074,226.0692458
236.3966243,153.346613,203.5413804
121.9751232,147.0395947,240.1485851
236.3157667,152.4398144,202.2255839
266.7952204,134.7083968,200.5179298
173.8996599,134.9965739,256.9316952
300.1796623,142.5723048,187.1924471
218.4132329,139.5685787,262.8885212
237.5721468,153.1268212,203.3524663
88.41665772,134.2629429,239.4680534
237.0732747,152.3270974,203.3581658
89.01124092,133.1941887,238.9906079
237.9337185,152.44579,204.5168887
100.6941116,175.0007233,211.86448
208.2483674,148.4241907,234.4147292
88.95516544,135.197578,239.7316708
202.8981353,150.6629653,228.9762096
87.97317491,134.2306042,238.0099884
19.11568109,134.8475785,223.39313
88.79244913,133.7394661,239.4652162
32.78962857,173.5725592,222.5100016
169.4304344,156.4736713,258.950185
60.53763911,153.4434195,195.5633824
176.024187,129.2946753,232.8137935
333.5157165,161.8762554,230.5607047
313.040929,144.7936196,236.0713571
61.40423142,154.8063895,197.8342573
229.9789353,139.8816091,204.8758843
312.6653314,145.3424946,238.7972364
76.56433044,143.231704,201.4119878
230.0436493,139.9971988,203.3698027
118.1971804,147.7450985,229.2684138
187.5097498,147.2494494,196.3969611
90.19604126,147.7597638,248.326244
34.76446989,160.9274594,262.6794416
346.6763525,148.3317806,195.0748144
44.19904766,135.3655021,246.3845004
241.8404454,131.6685802,235.4610357
189.6515518,147.5909043,198.6273929
45.03991884,135.6206312,246.5845659
36.09041521,156.5093459,206.1692982
204.1449582,144.9173706,227.1684764
63.7766853,163.9344595,233.5523378
39.08395185,160.1687931,268.00813
187.7750813,148.7736311,196.5252489
329.2763813,161.0819932,205.9051198
137.3700188,144.031016,263.5265691
206.2912505,145.2684975,228.0107247
59.59032271,152.6397798,181.3628175
128.4684546,134.4506911,201.0859979
257.9445444,163.1206554,249.0099684
